id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
804619,A Little Death,0.0,0,Released,1994-01-01,0,10,False,,14426,,tt0389114,en,A Little Death,The film explores spatial problems through character and camera choreography.,0.6,,,,James Wallace Productions,New Zealand,,
1419785,The Monongahala Mongoloid,0.0,0,Released,2002-01-01,0,9,False,,0,,,en,The Monongahala Mongoloid,A bloodthirsty teenage girl and her mentally disadvantaged mother terrorize a rural boardinghouse in Pennsylvania.,0.6,/2lsF1UOcIiXV7ippZyK6mLW3QE3.jpg,,,,United States of America,,
521494,Transformers: Titans Return,6.922,198,Released,2017-11-14,0,117,False,/y71J24BNl00V1CMJeFJEljKMk5i.jpg,0,https://www.youtube.com/channel/UCcMTZY1rFXO3Rj44D5VMyiw,tt7156718,en,Transformers: Titans Return,"After the Combiner Wars ended, Cybertron started to be rebuilt. However, an undead Starscream has been reincarnated as Trypticon, wreaking havoc around him. To combat this menace, Windblade gathers up a ragtag team of Transformers, including Optimus Prime and Megatron, to resurrect an ancient ally. And while some may be forever changed by the events, others may not emerge with their sparks intact.",5.556,/nP4nfW0E1cl1dAy6j8iKHsJRyQ2.jpg,,"Adventure, Science Fiction, Fantasy","Machinima, Inc., Hasbro Studios, Tatsunoko Production",United States of America,"English, German",transforming robot
1500350,Potępieniec,10.0,1,Released,2025-05-31,0,0,False,/jc4XdspYepnGZupqrrGGVcAeUKF.jpg,400,,,pl,Potępieniec,,0.0786,/ogf2lmFMCjcCEoaCyOip3yvkm7O.jpg,,"Comedy, Crime",Kwiatek Productions,Poland,Polish,"hell, revenge, murder, duel, devil, demon, journey"
834102,Agamemnon in New York,0.0,0,Released,1964-01-01,0,4,False,,0,,,en,Agamemnon in New York,"What started as a film test on new sync-sound film equipment quickly became a short film documenting the typical nuttiness behind the scenes at Goldsholl Design & Film Associates, a Chicago-based design firm that employed both Wayne Boyer and Larry Janiak. Janiak ad libs alone, as no one else would come out from the behind the camera. Shot by Boyer and edited by Janiak, a home movie.",0.6,/9pFBnTsOakn7ONNRtVwsdRuT23V.jpg,,,,,,
1043697,To The World With You,0.0,0,Released,2022-11-11,0,0,False,/3EDWYHKRWLxC642JqaZLsPx8bli.jpg,0,,,zh,陪你在全世界长大,,0.6,/y78knerZcvOdnqfIxDRkO8dlssu.jpg,,Documentary,,,Mandarin,
451142,Zombrex: Dead Rising Sun,3.5,2,Released,2010-04-07,0,90,False,,0,,tt1816082,ja,Zombrex: Dead Rising Sun,"Two brothers, wheelchair-bound George and Shin,  break into a warehouse to escape zombies. They are beaten by thugs and a nurse rescues one brother but they are both bitten by zombies...they must find a cure in time to prevent themselves from becoming zombies.",0.6,/f0snl3ZswHBnTebcDeXAI8rgcWz.jpg,,Horror,,Japan,Japanese,
1110606,John Schofield Live In 3 Ways,0.0,0,Released,2005-04-06,0,55,False,/rp6JFlFV4uFKgagA4ihBKO8vOxs.jpg,0,,,en,John Schofield Live In 3 Ways,"Arguably the best of the bunch is John Scofield's Live 3 Ways, which finds the guitarist in three different contexts: a trio with Don Pullen on organ and Marvin ""Smitty Smith on drums; a duo with pianist Dr. John; and his touring quartet of the time, featuring saxophonist Joe Lovano, bassist Anthony Cox and drummer John Reilly. The only shame about the DVD is that it is so short — at only 50 minutes, with 13 given to the trio, 9 to the duo and the remaining 28 to the quartet. Still, with performances this strong we should be thankful for what we get.",0.6,/f3yPL5RxZEUD4O0LqwZa0FtHR5z.jpg,,,,,,
780392,Flush,6.0,1,Released,2020-11-21,0,3,False,/7ONxno1w5TMVtOt5u32XeKv8Ung.jpg,0,,tt13713346,en,Flush,A subdued worker serves a swollen man bound in an endless cycle of simultaneous consumption and defecation. A series of unprecedented events follow after the worker is forcibly laid off.,0.637,/5Z3tw9OTzGj1odX8GP9ejWAIgtO.jpg,,Animation,University of the Philippines Film Institute,Philippines,No Language,
376583,Kikaninchen - Sag Hallo zu den Jahreszeiten,8.0,1,Released,2014-08-28,0,0,False,,0,,,de,Kikaninchen - Sag Hallo zu den Jahreszeiten,,0.6,,,Family,Universal Vertrieb,Germany,German,
530366,Many Loves One Heart,0.0,0,Released,2018-06-22,0,18,False,,0,,tt7642118,en,Many Loves One Heart,LGBTQ activism in Jamaica and the struggle for human rights.,0.6,/nlRUxhwKUCFcxE7Co19YSHIfbeK.jpg,,Documentary,,"Jamaica, United States of America",,
1169401,Spiegel,0.0,0,Released,2023-09-23,0,25,False,/mpYMhpQ7I1VMDsymm7m8Qwvs13N.jpg,0,,,nl,Spiegel,"Horses mirror our non-verbal behaviour, which makes them perfectly suited as 'mirrors' in therapeutic sessions. In this short documentary, director Eva Sjerps shows from up close, focusing on the senses, what these sessions with youngsters look like. How do horses react to the children? And what does the horses’ reaction do to the adolescents? During these interactions, the horses mirror the behaviour of young people who contend with various problems. In the process, they are able to recognise their underlying feelings and behavioural patterns and can subsequently change them.",2.987,,,Documentary,Interakt Productions,Netherlands,Dutch,
307120,Arabian Nights,5.7,3,Released,2007-11-16,0,110,False,,0,,tt0920466,fr,Nuits d'Arabie,"Georges's life is turned upside-down when he meets Yamina and decides to help her. While she seems to be persecuted and living in hiding, Georges's reality is rooted in a daily routine without any surprises. Yamina's stories fascinate him: her happy childhood under the rhythm of a song, the massacres in the 1990s in the Great South, as well as her difficulties in Algeria and then in France. Georges spends more and more time with Yamina and is totally disorientated the day she disappears without a word. As his search for her unfolds, Georges realizes that he knows nothing about her and that every person he meets who knew Yamina seems to have a different version of the young woman's life. Convinced that he must go to Algiers to save her, Georges abandons everything and sets out on a journey without any concrete destination. His quest finally leads him to an oasis in the Sahara, a desert that spreads as widely as this love story between Bonnevoie and Tabelbala.",0.682,/z70Xw08gJoG7kaTKKIkNg4i9ztE.jpg,,Drama,,Luxembourg,"Arabic, French, Letzeburgesch",
272135,Chaochow Guy,6.0,1,Released,1972-04-02,0,94,False,/3CvSQYcgQvODDDR7bJgofxz1dxP.jpg,0,,tt0346725,zh,潮州大兄,,0.6,/iKQwamTodj3P6CQCaJDHh3a9UWq.jpg,,Action,Filmline Enterprises,Taiwan,,
886482,逐梦时代,0.0,0,Released,2019-06-22,0,0,False,/dGbFTaQoqRjG2p1uMtD4TzFUxE4.jpg,0,,,zh,逐梦时代,,0.6,/9WgDb5edVmcbgurGIvCmJWl0OZq.jpg,,Comedy,,China,Mandarin,
362662,The Aphis,0.0,0,Released,1930-12-31,0,0,False,,0,,,en,The Aphis,"Part of BFI collection ""Secrets of Nature.""",0.6,,,,,,,
1300481,Pasithea's Bloom,0.0,0,Released,,0,0,False,,0,,,en,Pasithea's Bloom,,0.0,,,,,,,
472503,The Count of Maravillas,4.5,2,Released,1927-03-14,0,0,False,,0,,tt0017771,es,El conde de Maravillas,,0.651,,,"History, Drama",Ediciones Forns-Buchs,Spain,No Language,"based on novel or book, silent film, 18th century"
1282833,Free the Chickens,0.0,0,In Production,2024-06-09,0,15,False,,0,,,en,Free the Chickens,"A chicken rescue mission gone wrong leads the activists into a dangerous wilderness where they experience situations that lead to new insights such as, nature is not a safe place for animals.",0.761,,,Animation,,"Czech Republic, Slovakia",English,
25622,Demon Pond,6.2,4,Released,2005-05-25,0,130,False,,0,,tt1213576,ja,夜叉ヶ池,"The modern-day story of a man searching for a friend who has mysteriously disappeared, with a magical tale involving strange creatures, a heartbroken princess, and a pact that can't be broken. Conflicts between faith and skepticism, and between social obligation and personal desire drive the narrative toward a dramatic conclusion where the worlds of the real and the surreal inevitabl",1.818,,,"Fantasy, Science Fiction",,Japan,Japanese,
251998,Glimpses of Java and Ceylon,0.0,0,Released,1937-03-06,0,9,False,,0,,tt1213584,en,Glimpses of Java and Ceylon,"A visit to the island of Java when it was part of the Dutch East Indies, and Sri Lanka when it was still called Ceylon.",0.6,/4VbKuBKCT9hJE5KG7hKNT752G6o.jpg,,,,,English,
269062,La difficulté d'être infidèle,5.0,4,Released,1964-05-15,0,0,False,,0,,tt0225512,fr,La difficulté d'être infidèle,,1.237,/1g7dTQrNsnqsq2qdYmRDiCqwFtv.jpg,,Comedy,"Les Films de la Pléiade, Les Films Marceau-Cocinor, Mercurfilm","France, Italy",French,
1131094,Sexkriese im Orient 1.Teil,0.0,0,Released,1986-01-01,0,0,True,,0,,,de,Sexkriese im Orient 1.Teil,,0.0,/w1TxGu1sVvdqn5oJmC7pjGYcXH1.jpg,,"Animation, Comedy",,,,
1112271,"Moi, Isabelle Huppert",0.0,0,Released,2023-06-10,0,26,False,,0,,,fr,"Moi, Isabelle Huppert",,0.84,/eT5ptdX9qh5WT3nqcZY5Cnvlx20.jpg,,,,,,
1182068,Mike Portnoy: Kaleidodrums,0.0,0,Released,2014-01-01,0,0,False,,0,,,en,Mike Portnoy: Kaleidodrums,"Mike Portnoy's Drum Cam footage from Transatlantic's Kaleidoscope recording sessions  INTO THE BLUE  SHINE  BLACK AS THE SKY  KALEIDOSCOPE  -- Also includes Behind The Scenes footage as well as a Bonus Track  -- 3 Audio Options include: Full Band Mix, Isolated Drum & MP Vox and Headphone Combo Mix",0.6,/z2lyCa8TL0dOdogkFg3VWLNetZf.jpg,,,,,,
1443870,Diamonds,0.0,0,Released,2000-12-20,0,2,False,,0,,,en,Diamonds,"In an exploration of celebrity, privacy and surveillance, Nick Knight, supermodel Kate Moss and artist Sarah Morris collaborated on a voyeuristic fashion film.",0.0,/uT1N0AvWqTK6spRolImzDiamOBI.jpg,,Drama,,,,
911227,Bang! I Want You,0.0,0,Released,1989-01-01,0,80,False,,0,,tt6639992,it,Bang! I Want You,A young woman becomes the victim of extortion.,0.6,/AsvgcdCc0o91gvNZBFG4iQHynZB.jpg,,,,,Italian,
855116,Nejlepší tip,0.0,0,Released,1951-12-28,0,0,False,,0,,tt0247571,cs,Nejlepší tip,,0.603,,,"Documentary, Comedy",Československý státní film,Czechoslovakia,Czech,sports
1267979,Bright As a Feather,0.0,0,Released,2024-03-31,0,8,False,,200,http://www.laketerre.com,,en,Bright As a Feather,"Coast, a 17-year-old transman, navigates the maze of his traditional Christian mother and his relationship after he comes out as female-to-male or ""FTM"" transgender. Feeling trapped in suffocating suburbia, Coast finds acceptance from an unexpected source when he can't find it at home.",1.96,/7nj6rydyyF1cKfISHmWp1kdCun5.jpg,He isn't facing anything alone.,Drama,,,English,
491066,Bing Crosby's Merrie Olde Christmas,7.0,2,Released,1977-11-30,0,60,False,,0,,tt1327703,en,Bing Crosby's Merrie Olde Christmas,Bing Crosby and his family spend Christmas at the estate of a distant relative in England.,0.719,/nWPljj0s18p1IHKntwAD0SaAD3u.jpg,,"Music, Family, Comedy",Bing Crosby Productions,United States of America,English,"holiday, christmas, tv special"
504193,Berlioz: Les Troyens,0.0,0,Released,2013-01-05,0,260,False,/DMYTgjAS7GijQep6ELk4sE6gdY.jpg,0,http://www.metopera.org/Season/On-Demand/opera/?upc=811357016251,tt2661764,en,Berlioz: Les Troyens,"Berlioz’s epic masterpiece retells the magnificent saga of the aftermath of the Trojan War and the exploits of Aeneas. Rising tenor Bryan Hymel, in his Met debut, stars as the hero charged by the gods with the founding of the city of Rome. Susan Graham is Dido, Queen of Carthage, who becomes Aeneas’s lover, and Deborah Voigt sings Cassandra, the Trojan princess whose warnings about the impending destruction of Troy go unheeded. Francesca Zambello’s atmospheric production, featuring choreography by Doug Varone, is led by Met Principal Conductor Fabio Luisi.",0.634,/bLRXseElXUf6B7OpzERehqt7Zj3.jpg,,"Music, Drama",The Metropolitan Opera,United States of America,French,"opera live performance, the metropolitan opera"
1393892,The Greatest All-Star Advertial of All Time,0.0,0,Released,,0,2,False,,0,,tt34751431,en,The Greatest All-Star Advertial of All Time,"This madcap comic short features (incredibly) Charlton Heston, Michael Redgrave and a young Peter O'Toole.",0.6,,"English, Short",,,,,
1092612,Silnější než já,4.0,1,Released,1991-01-16,0,0,False,,0,,tt0304710,cs,Silnější než já,,0.6,,,Crime,Lucernafilm – Beta,Czechoslovakia,Czech,
95397,No Plans for the Weekend,0.0,0,Released,2009-04-29,0,22,False,,9000,,tt1434437,en,No Plans for the Weekend,"There are two Hollywoods: One brings laughter &amp; entertainment to millions, the other is the site of endless toil in service of the industry. ""No Plans for the Weekend"" is the story of Bud, a lovable socially challenged newbie to Hollywood who, though out of his league in many ways, is driven to realize his dream of creating ""tight"" music videos. Working in the heart of L.A.'s music video industry Bud is in awe, not only by the glitz and glamor but also by the outrageous personalities he works for and with at Music Video Productions. At Music Video Productions, a.k.a. MVP, Bud is going to learn what it takes to succeed in La-La-Land.",0.84,,Bud better be smarter than he looks.,Comedy,,,,
895192,Desired Child,0.0,0,Released,2021-11-20,0,30,False,,0,,,lv,Desired Child,"My sister died several years before I was born. I only know her from old family photos and visits to her grave. Nevertheless, she was a present part of my life. I fantasized about her and was convinced I was her reincarnation. I thought a lot about whether I would meet the same fate as her - a death at a young age from a brain tumor. My film tells what my sister meant to me, my brothers and my parents, and what her death triggered in us.",0.6,,,Documentary,,,,
616980,Window Boy Would Also Like to Have a Submarine,6.0,3,Released,2020-12-10,0,85,False,/cnztVsSc7rvADqRXQW0lHNG3nG7.jpg,0,,tt2456492,es,Chico ventana también quisiera tener un submarino,"Aboard a cruise ship out at sea, a young sailor discovers a door mysteriously leading to an apartment in Montevideo. Meanwhile, a group of Asian farmers find an abandoned shed in the valley, attributing it supernatural powers.",0.6,/5rwPT2L6abB1lZzzCRDXZdfcRTO.jpg,,"Comedy, Fantasy, Drama","La Pobladora Cine, Pelícano Cine, Desvia, BALDR","Argentina, Brazil, Netherlands, Philippines, Uruguay","Spanish, Tagalog",
599432,There Are No Children Here,1.0,1,Released,1993-11-28,0,120,False,,0,,tt0108319,en,There Are No Children Here,"From Publishers Weekly The devastating story of brothers Lafayette and Pharoah Rivers, children of the Chicago ghetto, is powerfully told here by Kotlowitz, a Wall Street Journal reporter who first met the boys in 1985 when they were 10 and seven, respectively. Their family includes a mother, a frequently absent father, an older brother and younger triplets. We witness the horrors of growing up in an ill-maintained housing project tyrannized by drug gangs and where murders and shootings frequently occur.",1.777,/cEAmhvykNsx84x4Z4ILT0BcZzle.jpg,,"Drama, TV Movie",LOMO Productions,United States of America,English,ghetto
1330983,9分钟盘点《大发系统最新平台》,0.0,0,Released,,0,0,False,,0,,,zh,9分钟盘点《大发系统最新平台》,,0.0,,,,,,,
1333616,科普博文；网赌长期盈利的方法2024更新,0.0,0,Released,,0,0,False,,0,,,zh,科普博文；网赌长期盈利的方法2024更新,,0.0,,,,,,,
1014644,I Am What I Am,7.7,3,Released,2022-12-16,0,104,False,/saTATdOemwH0RkHf3vdqABpZ0vp.jpg,0,https://notheroinemovies.com/sobakasu/,tt23647266,ja,そばかす,"Thirty-year-old Kasumi Sobata (Toko Miura) has never had any feelings for anyone and does not know what romantic love is. After failing in her aspired career in music, she returns home to work at a call center, where she is busy with her daily duties. With her younger sister married and pregnant, and her mother pressuring her to get married, her mother sets up a blind date without her permission. Reluctantly, she heads to the blind date, but there she meets a man who wants to establish a relationship with her as a friend rather than marriage.",2.615,/lSM2JRKATuNnV5cYDYG1X1WmbMN.jpg,,Drama,"Rabbit House, (not) HEROINE movies, Nagoya Broadcasting Network, DUB",Japan,Japanese,"cellist, asexuality, love supremacism, aromantic asexual"
1129322,Cloudy with a chance of meatballs (the adaptation),0.0,0,Released,2023-05-20,0,4,False,,0,,,en,Cloudy with a chance of meatballs (the adaptation),Witness the disaster of the FLDSMDFR a disaster that has a certain kind of flavour a flavour that yes is sweet but will lead to humanity’s defeat. A disaster movie adaptation of the 2009 movie Cloudy with a chance of meatballs.,0.6,/AgMtjLufaFKgQGeTTzpvzxYwNcE.jpg,,Family,,,,
1297803,Eight Glorious Years of Nepali People's War,0.0,0,Released,,0,182,False,,0,,,en,Eight Glorious Years of Nepali People's War,A documentary about the Nepali Civil War,0.6,,,,,,,
1245574,A Photograher Who Clicks Blur Photographs,10.0,1,Released,,200,65,False,,5000,,,en,A Photograher Who Clicks Blur Photographs,"The film follows the story of a successful photographer who begins to lose his eyesight due to glaucoma. As his condition deteriorates, he struggles to come to terms with the loss of his profession and passion. The film explores themes of loss, adaptation, and the relationship between art and the artist. Along the way, the photographer learns to see the world in a new and different way, ultimately finding new ways to create and appreciate art. The film is a powerful and emotional story of one man's journey to come to terms with a life-changing condition.",0.0,/rywf8bqL0jRoPQDqFjcyAVHAsZ1.jpg,who clicks blur pictures,Drama,"The Burning Records Productions, Mid Night Diary",,"English, Hindi","photographer, photograph, guerilla filmmaking, photo journalist, glaucoma"
254532,The Little Cotton Girl,3.3,3,Released,2002-01-01,0,8,False,,0,,tt2015269,pt,A Menina do Algodão,The urban legend of 'cotton girl'. The dead girl appeared in the bathrooms of schools to terrorize children.,0.6,/wixIaUeYIHUPlowOgJIHVWplxrR.jpg,,"Horror, Fantasy",,Brazil,Portuguese,
440958,The Cliff,0.0,0,Released,2016-11-23,0,87,False,,0,,tt4575982,en,The Cliff,"""The Cliff"" is an American crime drama that takes place in the pulsing streets of Dallas'. Undercover police officer Russell Barnes, faces a new challenge of bringing down high profiled drug dealing music executive Daemon Miller. ""The Cliff"" takes you on a thrilling ride of crime and action as the two very different worlds of Barnes and Miller collide. ""The Cliff"" is their state of mind!",0.6,,,"Crime, Drama",,,,
581816,Barney: Just Imagine,0.0,0,Released,2005-05-03,0,37,False,,0,,tt9242548,en,Barney: Just Imagine,"Get ready to laugh and learn as Barney and his friends take a tee-riffic trip and learn about four-wheeled ways to get around! From fire trucks to dump trucks to bumping up and down in a little red wagon, you can travel anywhere and build anything when you use your imagination. Join the dinos and their friends as they watch vehicles on a real construction site and are inspired to build a castle from boxes on this fun-filled afternoon. Come join the fun, just use your imagination!",0.6,/vXEhK0PcqZ2UnFHlVKMCPKejvEt.jpg,,Family,,,,
1501268,Postcard from Croatia to Alita,0.0,0,Released,2025-06-20,0,4,False,/zMlSmL6NGBYRgQb7KKSJMA6siqC.jpg,12,,,xx,Postal de Croacia para Alita,"In the early summer of 2025, I traveled to Croatia for the 33rd Croatian One-Minute Film Festival to present a short film. So I took a camera with me to shoot shots of Velika Gorica, Požega and Zagreb.  With the material obtained I put together this film-postcard without sound for Alita, very inspired by Teo Hernandez and Tomonari Nishikawa.",0.0143,/nrGoJDAqYBNdOr5yoBGKJ51IwnO.jpg,,Documentary,,"Spain, Croatia",No Language,experimental
269210,Dragon Gate King of Gate 2014 Day 1,0.0,0,Released,2014-05-09,0,180,False,,0,,,en,Dragon Gate King of Gate 2014 Day 1,"Day 1 of Dragon Gate's 2014 King of Gate tournament is scheduled to take place on May 9, 2014, in Utsunomiya, Tochigi, at the Korakuen Hall, and will air on internet Pay-Per-View. The event will feature eight matches (including one dark match), four of which will be tournament matches.",0.6,,,,,,,
594649,Love her doze,0.0,0,Released,,0,0,False,,0,,,fr,Love her doze,,0.6,,,Drama,,France,,
533729,The Life Tests Us,0.0,0,Released,1972-02-17,0,75,False,,0,,,az,Həyat Bizi Sınayır,"After the novel of the same name of Vidadi Babanli. Rashid, a young man, fails the entrance exam to the Institute and started to live by independent life, about people round him.",0.84,,,"Drama, Romance",Azerbaijanfilm,Soviet Union,"Azerbaijani, Russian",
1536190,Fresh Faces 2,0.0,0,Released,2023-04-26,0,119,True,/sJkw7w2k0rXchjf1QdPGV53YArm.jpg,0,,,en,Fresh Faces 2,It's always a joy to see new girls and especially when they're as beautiful and horny as in this Fresh Faces movie. Sweethearts has found 8 new talents who all show their best and horniest side. Are you watching with us?,0.0,/hgBauMQeurfxQpjmftgzweQnL9z.jpg,,,"Sweethearts, Club Sweethearts",,,
1029791,MY LIFE AGAINST TAIWAN SOTOKUFU --1891-1931,0.0,0,Released,,0,54,False,,0,https://www.cathayplay.com/my-life-against-taiwan-sotokufu-1891-1931,,en,总督府风暴：台湾第一反蒋渭水,"“My Life Against Taiwan Sotofuku – 1891~1931” is Taiwan’s first biographical animated documentary. The film combines animation, archival photos, footage, and sound theater to recreate the heroic epic of CHIANG Wei-shui, the “the Savior of Taiwanese People,” during Japan’s colonial rule of Taiwan. Through first-person flashback narrations, Taiwan’s pioneer revolutionary CHIANG Wei-shui tells the turbulent tale of the rise and fall of Taiwan’s non-violent anti-Japanese movements, as well as a lifetime of remarkable resistance against Taiwan Sotofuku (Japan’s colonial government).  Cast",0.6,/zrcsYEMn9zda26qKuh07dbbCznN.jpg,,,,,,
966288,Tom Jones and Beverley Knight’s Gospel Christmas,0.0,0,Released,2017-12-22,0,59,False,,0,https://www.bbc.co.uk/programmes/b09jld6x,,en,Tom Jones and Beverley Knight’s Gospel Christmas,"Gospel Christmas returns from the heart of Cardiff to celebrate a special evening of music and spiritual cheer with Sir Tom Jones and Beverley Knight. The blend of traditional gospel, carols and songs of spiritual intent from modern greats like Prince and Bob Dylan are performed by choirs and a house band from the British gospel scene, and will add up to the freshest of winter warmers.",0.6,/5WB6JyzrydTJplyvxiqhkPUviaX.jpg,"Sir Tom Jones and Beverley Knight present a special evening of music and spiritual cheer, featuring performances from choirs and a house band from the British gospel scene.",,,,,
68892,Sex & Violence,5.7,17,Released,1997-01-01,0,8,False,/wwbQhkezv7NjfEtovOPd8FFEJMM.jpg,0,,tt0142833,en,Sex & Violence,"In eight minutes, animator Bill Plympton gives us 24 vignettes: seven are clearly about sex, 10 about violence, and seven others deal with human frailties, particularly the body as it ages. There are three stories of persons with confused priorities (including a guy tying his shoe while parachuting); the world's first phone sex; and a clever, if dangerous, way to find a lost key. Except for the titles of each sketch and a couple of jokes that turn on noise, these are visual trips into the psyche of men, women, God, animals, and Time (the enemy of us all).",1.153,/gXbiOgCkOXNdnDz9KFqYyWSXZ55.jpg,,"Animation, Comedy",,United States of America,English,
473958,Alien: Covenant - Prologue: Meet Walter,6.272,46,Released,2017-03-10,0,3,False,/yGOuRR54BMmyIBxHYncMbFOSX14.jpg,0,,tt6971180,en,Alien: Covenant - Prologue: Meet Walter,"Introducing Walter, the latest synthetic by Weyland-Yutani. Created to serve. Intelligence powered by AMD, Ryzen and Radeon.",7.598,/1KczZUGvZWzzC0r0sKDUH0ZPYHl.jpg,Walter. The world's most advanced synthetic companion.,Science Fiction,"RSA Films, 20th Century Fox, 3AM",United States of America,English,"android, short film"
1469051,A Shaver Among Us,0.0,0,Released,,0,0,True,,0,,tt0163224,en,A Shaver Among Us,Kiss and other porn stars shave their private areas.,0.0,/xneJx2BmLtXQb72WMg9xrRbwP6T.jpg,,,,,,
349527,미란다,0.0,0,Released,1995-04-01,0,0,False,,0,,,ko,미란다,,0.84,,,,,,Korean,
1429610,ecos do campus,0.0,0,Released,,0,0,False,,0,,,pt,ecos do campus,,0.65,,,Documentary,,,Portuguese,
500628,Bir Hizmetçi Kızın Hatıra Defteri,0.0,0,Released,1963-01-24,0,0,False,,0,,tt0386331,tr,Bir Hizmetçi Kızın Hatıra Defteri,,0.627,/902jjVwp2FBp2bDlisg0glTPIwT.jpg,,"Romance, Drama",Acar Film,Turkey,Turkish,
494402,Abhaya,0.0,0,Released,2017-06-11,0,0,False,,0,,,or,Abhaya,"After a minister kills three college students, a commoner decides to seek justice for them. In order to do so, he kidnaps the minister's brother and comes up with a plan.",0.6,,,,,,,
1502075,L'État de bonheur... permanent,0.0,0,Released,,0,0,False,,0,,,en,L'État de bonheur... permanent,,0.0,,,,,,,
143093,Klucht - Drie in de Pan,0.0,0,Released,,0,0,False,,0,,,nl,Klucht - Drie in de Pan,,0.6,,,,,,,
816051,El puma de oro,5.0,1,Released,2001-12-31,0,0,False,,0,,tt1135052,es,El puma de oro,,0.6,,,,,,,
146328,"Love, Lust & Lies",0.0,0,Released,2010-01-26,0,87,False,,0,,tt1598106,en,"Love, Lust & Lies","The fifth film in the documentary series about the lives, hopes and dreams of three lively, working class Adelaide girls since they were fourteen in 1976.",0.6,/573MJFTX7NXde3nCWth0oKm4BtN.jpg,Every family has its secrets,Documentary,,Australia,,woman director
1335079,分享大发最稳计划回血带赚,0.0,0,Released,,0,0,False,,0,,,zh,分享大发最稳计划回血带赚,,0.0,,,,,,,
254096,Son of Torum,0.0,0,Released,1989-02-05,0,60,False,,0,,,et,Toorumi Pojad,"In the same vein as Meri's other documentations, this one takes advantage of the glasnost policy to  discuss the social and ecologic impact of the Russian oil industry on the natives and the lands they inhabit.",0.804,,,Documentary,"Eesti Telefilm, YLE, ÖWF - Österreichisches Institut für den wissenschaftlichen Film, Estonian Public Broadcasting (ERR)",Soviet Union,Estonian,"dance, sacrifice, ritual, mythology, tribe, community, anthropology, bear, architecture, environment, folklore, folk, petrol exploitation, estonia, indigenous peoples, ethnography"
259586,Caleuche: The Call of the Sea,4.0,5,Released,2012-11-08,0,100,False,,0,,tt0433533,es,Caleuche: El llamado del mar,"A young woman who suffers a strange disease must travel to a mysterious island in South America, where myths and reality are one and the same.",1.218,/dmtKjEUzux8soRahIycHk8CT55H.jpg,,"Horror, Fantasy, Drama",,,Spanish,
